order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,sales,discount,profit
CA-2022-103137,2022-01-27,2022-02-01,Standard Class,CG-10229,OFF-EN-10001990,1,332.28,0.0,33.11
CA-2021-103138,2021-08-30,2021-09-03,First Class,CG-10451,TEC-PH-10004977,2,263.79,0.0,-25.82
CA-2023-103139,2023-08-15,2023-08-21,Standard Class,CG-10482,OFF-AR-10002867,1,375.62,0.15,144.5
CA-2023-103140,2023-07-17,2023-07-23,Standard Class,CG-10032,FUR-CH-10004218,3,503.0,0.15,-108.16
CA-2022-103141,2022-04-17,2022-04-18,Standard Class,CG-10287,OFF-BI-10004632,6,562.78,0.0,-25.05
CA-2024-103142,2024-04-22,2024-04-28,Standard Class,CG-10360,OFF-EN-10001990,7,726.67,0.0,244.05
CA-2022-103143,2022-04-27,2022-05-01,Same Day,CG-10257,FUR-TA-10000577,5,772.55,0.0,330.27
CA-2023-103144,2023-08-11,2023-08-13,Standard Class,CG-10395,OFF-ST-10000760,5,1892.22,0.1,571.24
CA-2024-103145,2024-03-21,2024-03-27,Standard Class,CG-10226,OFF-LA-10000240,1,120.47,0.1,38.74
CA-2024-103146,2024-01-28,2024-02-03,First Class,CG-10342,OFF-AR-10002867,1,198.17,0.3,70.64
CA-2022-103147,2022-06-11,2022-06-15,Standard Class,CG-10020,TEC-MA-10001148,1,133.14,0.1,17.01
CA-2022-103148,2022-08-25,2022-08-28,Standard Class,CG-10338,OFF-AR-10002867,3,456.02,0.0,25.99
CA-2024-103149,2024-04-29,2024-04-30,First Class,CG-10103,FUR-TA-10004575,7,629.19,0.2,159.93
CA-2024-103150,2024-06-25,2024-06-28,First Class,CG-10418,TEC-PH-10004977,5,326.24,0.1,-3.95
CA-2024-103151,2024-02-02,2024-02-05,Standard Class,CG-10302,OFF-BI-10004632,6,839.9,0.1,150.94
CA-2024-103152,2024-07-07,2024-07-09,Standard Class,CG-10335,FUR-BO-10001798,2,647.77,0.1,-34.4
CA-2023-103153,2023-10-04,2023-10-09,Standard Class,CG-10178,FUR-CH-10000454,3,172.29,0.0,14.16
CA-2022-103154,2022-02-09,2022-02-16,Second Class,CG-10443,TEC-PH-10004977,5,797.15,0.15,40.04
CA-2022-103155,2022-05-29,2022-05-31,Standard Class,CG-10299,OFF-BI-10003910,6,1367.58,0.3,-301.53
CA-2023-103156,2023-07-19,2023-07-26,Second Class,CG-10235,TEC-PH-10004977,1,373.98,0.0,135.54
CA-2021-103157,2021-01-17,2021-01-23,Standard Class,CG-10402,FUR-FU-10001487,6,1660.4,0.15,253.83
CA-2022-103158,2022-10-01,2022-10-07,Second Class,CG-10078,FUR-FU-10001487,4,1084.58,0.1,32.86
CA-2021-103159,2021-12-26,2021-12-31,First Class,CG-10498,OFF-EN-10001990,1,213.88,0.0,68.82
CA-2024-103160,2024-06-19,2024-06-24,Standard Class,CG-10136,FUR-CH-10000454,2,540.9,0.2,-72.19
CA-2023-103161,2023-10-08,2023-10-13,First Class,CG-10033,FUR-TA-10000577,1,82.62,0.1,24.77
CA-2024-103162,2024-01-04,2024-01-11,First Class,CG-10210,TEC-PH-10004977,7,1629.48,0.15,68.49
CA-2022-103163,2022-12-27,2023-01-01,Standard Class,CG-10147,OFF-BI-10004632,4,521.38,0.0,-82.04
CA-2022-103164,2022-08-29,2022-08-30,Standard Class,CG-10215,OFF-BI-10004632,1,357.18,0.1,121.64
CA-2024-103165,2024-12-27,2024-12-30,Standard Class,CG-10464,OFF-LA-10000240,7,373.23,0.1,-34.34
CA-2021-103166,2021-01-05,2021-01-07,Standard Class,CG-10427,OFF-BI-10003910,4,198.77,0.2,-36.09
CA-2022-103167,2022-08-17,2022-08-24,Standard Class,CG-10153,FUR-BO-10001798,7,1835.77,0.1,656.54
CA-2024-103168,2024-03-04,2024-03-05,Standard Class,CG-10320,FUR-CH-10000454,6,126.46,0.0,16.82
CA-2023-103169,2023-09-24,2023-09-27,Standard Class,CG-10054,OFF-ST-10000760,2,573.02,0.1,113.38
CA-2022-103170,2022-08-26,2022-08-31,First Class,CG-10078,TEC-PH-10002075,4,1621.14,0.0,323.55
CA-2024-103171,2024-02-17,2024-02-19,Second Class,CG-10341,TEC-CO-10001798,6,1366.5,0.15,393.71
CA-2021-103172,2021-01-06,2021-01-11,Standard Class,CG-10060,OFF-EN-10001990,6,1151.04,0.3,328.29
CA-2024-103173,2024-08-14,2024-08-19,Second Class,CG-10408,TEC-MA-10001148,5,1212.1,0.0,-228.5
CA-2022-103174,2022-07-16,2022-07-20,Second Class,CG-10168,OFF-ST-10000760,6,1133.78,0.15,303.54
CA-2021-103175,2021-10-28,2021-11-04,Second Class,CG-10417,OFF-PA-10002365,1,322.15,0.1,-27.52
CA-2022-103176,2022-11-17,2022-11-21,Second Class,CG-10202,OFF-AR-10002867,2,350.45,0.0,154.52
CA-2024-103177,2024-01-30,2024-02-05,Standard Class,CG-10297,FUR-FU-10001487,6,1763.29,0.1,-366.19
CA-2024-103178,2024-01-29,2024-01-30,Standard Class,CG-10300,OFF-PA-10002365,6,2042.85,0.0,640.65
CA-2021-103179,2021-05-17,2021-05-19,Second Class,CG-10007,TEC-MA-10001148,4,1768.46,0.0,528.66
CA-2022-103180,2022-02-03,2022-02-08,First Class,CG-10384,OFF-BI-10003910,3,991.74,0.0,-214.76
CA-2021-103181,2021-11-02,2021-11-08,Standard Class,CG-10339,TEC-AC-10003027,4,798.4,0.15,-181.63
CA-2023-103182,2023-07-06,2023-07-10,Standard Class,CG-10301,OFF-AP-10002311,7,882.86,0.3,246.05
CA-2023-103183,2023-03-04,2023-03-05,Same Day,CG-10090,OFF-PA-10002365,5,141.49,0.0,-11.83
CA-2022-103184,2022-06-15,2022-06-17,First Class,CG-10307,FUR-CH-10000454,4,688.38,0.0,-2.2
CA-2022-103185,2022-05-15,2022-05-19,First Class,CG-10107,TEC-CO-10001798,4,23.28,0.15,-4.85
CA-2024-103186,2024-10-16,2024-10-21,Standard Class,CG-10410,OFF-BI-10004632,6,74.08,0.1,24.46
CA-2021-103187,2021-10-16,2021-10-20,Standard Class,CG-10048,OFF-BI-10003910,2,451.72,0.0,90.74
CA-2021-103188,2021-10-07,2021-10-13,First Class,CG-10040,TEC-MA-10001148,1,373.81,0.1,75.83
CA-2024-103189,2024-02-20,2024-02-23,First Class,CG-10124,TEC-CO-10001798,3,316.9,0.1,-33.62
CA-2023-103190,2023-01-15,2023-01-20,First Class,CG-10313,FUR-CH-10004218,2,579.27,0.0,31.17
CA-2022-103191,2022-05-05,2022-05-10,Second Class,CG-10061,OFF-EN-10001990,1,203.86,0.0,34.66
CA-2021-103192,2021-01-08,2021-01-13,Standard Class,CG-10235,OFF-BI-10003910,1,10.53,0.0,-2.6
CA-2021-103193,2021-11-11,2021-11-15,Standard Class,CG-10082,OFF-AP-10002311,3,606.86,0.15,-28.01
CA-2023-103194,2023-03-05,2023-03-12,First Class,CG-10099,FUR-CH-10000454,2,279.57,0.1,5.71
CA-2021-103195,2021-01-25,2021-01-28,Second Class,CG-10113,TEC-PH-10004977,2,775.47,0.1,345.18
CA-2022-103196,2022-01-22,2022-01-24,Second Class,CG-10223,FUR-FU-10001487,2,128.83,0.15,-4.53
CA-2023-103197,2023-04-11,2023-04-17,First Class,CG-10335,TEC-PH-10002075,6,200.21,0.0,22.84
CA-2023-103198,2023-11-10,2023-11-13,First Class,CG-10375,TEC-MA-10001148,4,1458.91,0.0,-307.89
CA-2021-103199,2021-11-09,2021-11-15,Standard Class,CG-10343,TEC-PH-10002075,7,1868.34,0.0,68.57
CA-2023-103200,2023-12-20,2023-12-26,Second Class,CG-10196,OFF-AP-10002311,2,278.54,0.0,14.62
CA-2024-103201,2024-03-02,2024-03-07,First Class,CG-10311,TEC-MA-10001148,6,1316.65,0.0,151.49
CA-2022-103202,2022-11-04,2022-11-08,Second Class,CG-10211,OFF-AP-10002311,7,442.23,0.15,108.61
CA-2022-103203,2022-10-10,2022-10-11,Standard Class,CG-10085,TEC-MA-10001148,2,409.25,0.1,-87.74
CA-2024-103204,2024-08-23,2024-08-26,Second Class,CG-10371,OFF-PA-10002365,3,540.83,0.0,104.13
CA-2023-103205,2023-01-11,2023-01-15,Same Day,CG-10026,FUR-TA-10004575,7,256.05,0.0,46.82
CA-2021-103206,2021-04-26,2021-04-30,Standard Class,CG-10137,OFF-LA-10000240,3,815.18,0.1,168.08
CA-2024-103207,2024-06-15,2024-06-19,Same Day,CG-10343,OFF-ST-10000760,3,961.91,0.0,93.6
CA-2023-103208,2023-02-16,2023-02-20,Standard Class,CG-10190,TEC-AC-10003027,2,842.91,0.0,232.5
CA-2022-103209,2022-01-05,2022-01-07,Standard Class,CG-10187,OFF-BI-10004632,3,1173.69,0.1,-76.53
CA-2021-103210,2021-01-10,2021-01-15,Second Class,CG-10197,OFF-BI-10003910,2,431.01,0.1,170.39
CA-2023-103211,2023-07-25,2023-07-29,First Class,CG-10391,FUR-TA-10004575,3,770.73,0.0,-78.95
CA-2023-103212,2023-09-22,2023-09-28,Standard Class,CG-10223,OFF-ST-10000760,3,610.79,0.0,87.95
CA-2023-103213,2023-09-19,2023-09-23,Standard Class,CG-10355,OFF-BI-10004632,5,1354.32,0.2,436.35
CA-2022-103214,2022-06-05,2022-06-09,Second Class,CG-10205,OFF-PA-10002365,5,1289.77,0.3,90.38
CA-2024-103215,2024-06-21,2024-06-22,Second Class,CG-10443,OFF-ST-10000760,7,72.12,0.1,0.81
CA-2023-103216,2023-06-18,2023-06-19,Same Day,CG-10126,FUR-FU-10001487,2,609.7,0.0,-149.88
CA-2024-103217,2024-07-28,2024-07-31,Second Class,CG-10273,FUR-BO-10001798,6,1018.9,0.0,260.75
CA-2023-103218,2023-01-28,2023-02-04,Standard Class,CG-10318,FUR-CH-10004218,7,334.6,0.1,-27.66
CA-2022-103219,2022-11-10,2022-11-16,Standard Class,CG-10277,TEC-AC-10003832,1,184.08,0.0,42.23
CA-2024-103220,2024-09-05,2024-09-08,Standard Class,CG-10108,FUR-TA-10004575,2,257.08,0.2,94.93
CA-2021-103221,2021-12-22,2021-12-29,Standard Class,CG-10194,OFF-AP-10002311,5,1298.65,0.1,512.56
CA-2021-103222,2021-09-23,2021-09-30,Second Class,CG-10335,FUR-FU-10001487,4,1185.68,0.1,-36.42
CA-2022-103223,2022-03-23,2022-03-30,Standard Class,CG-10066,OFF-AP-10002311,6,1751.12,0.1,-342.7
CA-2021-103224,2021-02-12,2021-02-14,Same Day,CG-10176,TEC-PH-10004977,6,1991.2,0.0,198.69
CA-2023-103225,2023-09-30,2023-10-07,First Class,CG-10123,OFF-ST-10000760,3,21.43,0.1,-1.77
CA-2023-103226,2023-09-12,2023-09-16,Second Class,CG-10075,OFF-LA-10000240,5,1370.74,0.1,374.19
CA-2023-103227,2023-10-13,2023-10-17,Standard Class,CG-10223,TEC-PH-10004977,5,1063.73,0.0,-18.34
CA-2022-103228,2022-07-17,2022-07-24,Same Day,CG-10175,OFF-ST-10000760,1,318.41,0.15,-4.37
CA-2023-103229,2023-08-05,2023-08-11,Second Class,CG-10098,FUR-TA-10004575,3,459.52,0.1,116.31
CA-2023-103230,2023-09-19,2023-09-22,First Class,CG-10014,TEC-MA-10001148,6,2306.09,0.1,882.84
CA-2022-103231,2022-03-14,2022-03-20,Standard Class,CG-10013,OFF-AR-10002867,4,211.81,0.3,10.61
CA-2024-103232,2024-10-21,2024-10-28,Standard Class,CG-10058,TEC-AC-10003832,3,331.35,0.0,38.38
CA-2023-103233,2023-11-21,2023-11-27,Second Class,CG-10348,FUR-CH-10000454,2,525.66,0.0,54.62
CA-2022-103234,2022-10-20,2022-10-24,Standard Class,CG-10164,TEC-MA-10001148,3,430.12,0.0,-72.7
CA-2023-103235,2023-02-08,2023-02-10,Second Class,CG-10081,FUR-TA-10000577,7,2534.74,0.0,346.78
CA-2022-103236,2022-08-03,2022-08-08,Standard Class,CG-10082,OFF-BI-10003910,3,473.01,0.1,0.47
CA-2022-103237,2022-04-13,2022-04-19,Standard Class,CG-10144,FUR-TA-10004575,3,1224.11,0.0,-222.28
CA-2024-103238,2024-09-25,2024-09-27,Standard Class,CG-10033,OFF-BI-10004632,2,639.38,0.1,72.09
CA-2022-103239,2022-08-13,2022-08-18,Second Class,CG-10250,FUR-CH-10000454,3,729.21,0.0,213.77
CA-2023-103240,2023-02-13,2023-02-18,Second Class,CG-10197,TEC-PH-10002075,4,619.91,0.0,-125.27
CA-2024-103241,2024-05-29,2024-05-30,Standard Class,CG-10124,FUR-BO-10001798,4,343.92,0.1,78.0
CA-2022-103242,2022-08-21,2022-08-24,First Class,CG-10015,OFF-AR-10002867,5,1150.0,0.15,371.87
CA-2024-103243,2024-02-16,2024-02-23,Standard Class,CG-10233,TEC-PH-10004977,1,229.37,0.15,-25.39
CA-2024-103244,2024-08-26,2024-08-27,Standard Class,CG-10277,OFF-BI-10003910,4,112.18,0.0,-15.42
CA-2023-103245,2023-04-05,2023-04-09,Standard Class,CG-10286,TEC-PH-10002075,3,39.48,0.0,-9.07
CA-2023-103246,2023-08-04,2023-08-07,Standard Class,CG-10245,TEC-PH-10004977,1,371.67,0.1,-36.31
CA-2024-103247,2024-11-11,2024-11-12,First Class,CG-10330,FUR-CH-10000454,3,778.92,0.15,144.51
CA-2024-103248,2024-08-01,2024-08-02,Standard Class,CG-10457,FUR-BO-10001798,1,89.31,0.0,-1.0
CA-2023-103249,2023-01-31,2023-02-06,First Class,CG-10364,OFF-ST-10000760,5,1786.12,0.0,-440.11
CA-2022-103250,2022-10-15,2022-10-16,Standard Class,CG-10003,TEC-PH-10002075,6,2375.46,0.0,-157.94
CA-2021-103251,2021-02-26,2021-03-05,Standard Class,CG-10287,FUR-CH-10000454,5,752.86,0.1,296.33
CA-2021-103252,2021-01-21,2021-01-27,Standard Class,CG-10402,FUR-CH-10000454,6,1959.6,0.0,181.76
CA-2021-103253,2021-02-13,2021-02-18,Second Class,CG-10336,TEC-CO-10001798,1,317.23,0.1,77.55
CA-2022-103254,2022-10-21,2022-10-26,Standard Class,CG-10138,OFF-EN-10001990,3,244.58,0.15,48.76
CA-2021-103255,2021-06-05,2021-06-11,Same Day,CG-10089,TEC-AC-10003832,5,348.03,0.1,-62.07
CA-2023-103256,2023-07-22,2023-07-27,Standard Class,CG-10063,FUR-CH-10000454,1,202.35,0.0,18.88
CA-2023-103257,2023-05-02,2023-05-08,Standard Class,CG-10344,TEC-PH-10004977,2,186.18,0.0,58.43
CA-2022-103258,2022-07-08,2022-07-15,Second Class,CG-10453,TEC-PH-10004977,7,1948.99,0.2,67.98
CA-2022-103259,2022-03-30,2022-04-03,First Class,CG-10307,OFF-AP-10002311,4,1519.0,0.0,238.9
CA-2024-103260,2024-02-05,2024-02-07,Standard Class,CG-10063,FUR-TA-10004575,2,504.43,0.1,-34.25
CA-2024-103261,2024-12-28,2025-01-03,Same Day,CG-10131,TEC-CO-10001798,3,488.9,0.0,-66.44
CA-2024-103262,2024-05-26,2024-05-30,Standard Class,CG-10470,OFF-LA-10000240,7,1578.01,0.0,238.64
CA-2021-103263,2021-12-14,2021-12-15,Second Class,CG-10386,OFF-AR-10002867,7,971.97,0.2,248.94
CA-2021-103264,2021-12-09,2021-12-13,Standard Class,CG-10036,FUR-TA-10000577,6,1114.87,0.0,29.4
CA-2024-103265,2024-10-09,2024-10-15,Second Class,CG-10451,OFF-BI-10004632,5,1386.53,0.0,-196.95
CA-2024-103266,2024-01-16,2024-01-19,Standard Class,CG-10143,OFF-AP-10002311,6,385.58,0.1,-89.94
CA-2024-103267,2024-09-23,2024-09-24,Standard Class,CG-10402,FUR-CH-10000454,5,738.75,0.1,-14.1
CA-2024-103268,2024-10-15,2024-10-19,Same Day,CG-10166,OFF-AP-10002311,7,421.96,0.0,-55.84
CA-2024-103269,2024-02-14,2024-02-15,Standard Class,CG-10098,OFF-BI-10003910,2,643.43,0.0,-16.07
CA-2022-103270,2022-01-27,2022-02-02,Second Class,CG-10363,FUR-CH-10004218,3,922.35,0.15,216.61
CA-2022-103271,2022-04-03,2022-04-06,Second Class,CG-10287,TEC-PH-10002075,1,56.78,0.0,-9.18
CA-2023-103272,2023-05-15,2023-05-18,Standard Class,CG-10360,TEC-AC-10003027,4,737.54,0.15,-121.56
CA-2023-103273,2023-07-01,2023-07-06,First Class,CG-10074,OFF-EN-10001990,5,419.33,0.2,14.9
CA-2024-103274,2024-02-11,2024-02-14,Standard Class,CG-10217,TEC-AC-10003027,7,78.94,0.1,-5.4
CA-2022-103275,2022-11-10,2022-11-13,Standard Class,CG-10262,OFF-ST-10000760,5,1435.74,0.0,-84.79
CA-2023-103276,2023-09-30,2023-10-05,Second Class,CG-10205,OFF-BI-10003910,1,337.38,0.0,51.74
CA-2021-103277,2021-01-09,2021-01-14,First Class,CG-10315,TEC-PH-10002075,2,36.58,0.0,14.59
CA-2023-103278,2023-06-21,2023-06-22,Standard Class,CG-10459,FUR-FU-10001487,2,243.34,0.2,58.11
CA-2023-103279,2023-08-30,2023-09-05,Standard Class,CG-10148,FUR-TA-10000577,4,1734.92,0.0,-9.86
CA-2022-103280,2022-12-06,2022-12-13,First Class,CG-10288,TEC-PH-10004977,3,112.71,0.0,-10.91
CA-2023-103281,2023-05-13,2023-05-17,Second Class,CG-10477,OFF-LA-10000240,6,385.59,0.1,132.27
CA-2022-103282,2022-12-06,2022-12-07,Second Class,CG-10336,OFF-PA-10002365,6,2175.29,0.15,78.06
CA-2021-103283,2021-02-03,2021-02-06,Same Day,CG-10432,TEC-PH-10002075,2,748.05,0.0,278.79
CA-2022-103284,2022-03-25,2022-03-30,Standard Class,CG-10217,TEC-MA-10001148,1,430.94,0.0,124.98
CA-2024-103285,2024-01-08,2024-01-10,Second Class,CG-10004,OFF-LA-10000240,7,2898.63,0.0,-372.34
CA-2024-103286,2024-10-23,2024-10-26,Second Class,CG-10148,TEC-AC-10003832,3,1047.13,0.0,342.25
CA-2022-103287,2022-12-20,2022-12-25,Standard Class,CG-10400,OFF-BI-10004632,2,303.43,0.15,78.25
CA-2024-103288,2024-09-06,2024-09-07,Standard Class,CG-10470,OFF-EN-10001990,6,2343.16,0.0,794.05
CA-2023-103289,2023-02-05,2023-02-06,First Class,CG-10489,TEC-AC-10003832,7,326.93,0.15,1.5
CA-2024-103290,2024-06-29,2024-07-04,Standard Class,CG-10309,OFF-AP-10002311,3,986.69,0.1,47.95
CA-2024-103291,2024-05-26,2024-05-27,Standard Class,CG-10423,OFF-LA-10000240,3,735.95,0.0,305.73
CA-2024-103292,2024-05-27,2024-06-03,First Class,CG-10258,FUR-CH-10004218,6,1850.28,0.1,-216.02
CA-2021-103293,2021-09-19,2021-09-25,Second Class,CG-10062,FUR-CH-10004218,1,251.7,0.0,49.78
CA-2021-103294,2021-09-11,2021-09-13,Standard Class,CG-10117,OFF-ST-10000760,2,48.81,0.0,-4.0
CA-2022-103295,2022-10-07,2022-10-12,Standard Class,CG-10400,OFF-BI-10003910,7,1112.22,0.0,313.16
CA-2022-103296,2022-01-03,2022-01-04,Standard Class,CG-10396,FUR-CH-10000454,4,1746.36,0.0,736.3
CA-2023-103297,2023-01-30,2023-02-01,Standard Class,CG-10272,FUR-TA-10000577,7,1538.7,0.1,657.63
CA-2021-103298,2021-06-20,2021-06-22,Standard Class,CG-10386,TEC-AC-10003832,6,526.47,0.1,183.25
CA-2022-103299,2022-07-08,2022-07-13,Standard Class,CG-10496,OFF-AR-10002867,2,255.36,0.1,-18.41
CA-2023-103300,2023-05-05,2023-05-09,Standard Class,CG-10063,FUR-FU-10001487,3,375.53,0.3,-64.5
CA-2023-103301,2023-03-29,2023-03-30,Standard Class,CG-10414,OFF-BI-10004632,6,1641.72,0.1,-90.49
CA-2024-103302,2024-04-21,2024-04-22,Standard Class,CG-10458,OFF-EN-10001990,1,294.95,0.15,72.02
CA-2022-103303,2022-03-28,2022-04-03,Standard Class,CG-10089,FUR-CH-10004218,3,1206.2,0.0,509.68
CA-2021-103304,2021-12-14,2021-12-15,First Class,CG-10006,OFF-EN-10001990,5,330.36,0.0,-80.01
CA-2024-103305,2024-07-12,2024-07-17,Same Day,CG-10197,FUR-BO-10001798,7,1627.51,0.0,-65.6
CA-2024-103306,2024-02-22,2024-02-24,Standard Class,CG-10291,OFF-AP-10002311,7,1972.93,0.15,838.34
CA-2021-103307,2021-03-23,2021-03-24,Standard Class,CG-10104,FUR-TA-10004575,1,200.89,0.1,11.4
CA-2023-103308,2023-02-26,2023-02-27,Second Class,CG-10053,OFF-ST-10000760,7,1112.52,0.0,268.48
CA-2023-103309,2023-05-21,2023-05-24,Standard Class,CG-10032,TEC-PH-10004977,5,2125.54,0.0,480.39
CA-2022-103310,2022-09-11,2022-09-18,Standard Class,CG-10003,TEC-MA-10001148,6,1150.28,0.0,319.9
CA-2024-103311,2024-08-29,2024-09-02,Standard Class,CG-10227,OFF-ST-10000760,5,1405.01,0.0,32.89
CA-2024-103312,2024-07-20,2024-07-24,Second Class,CG-10218,OFF-EN-10001990,1,423.14,0.0,2.29
CA-2021-103313,2021-09-10,2021-09-15,Standard Class,CG-10312,OFF-BI-10003910,3,1030.21,0.1,259.26
CA-2024-103314,2024-02-08,2024-02-10,Second Class,CG-10451,TEC-PH-10004977,2,45.55,0.1,-4.52
CA-2023-103315,2023-06-09,2023-06-10,Standard Class,CG-10081,FUR-TA-10000577,7,1116.49,0.3,-85.7
CA-2021-103316,2021-02-03,2021-02-04,First Class,CG-10337,OFF-LA-10000240,4,169.54,0.15,-33.84
CA-2023-103317,2023-04-05,2023-04-10,Second Class,CG-10118,TEC-PH-10002075,7,313.81,0.0,35.87
CA-2022-103318,2022-04-27,2022-05-02,Standard Class,CG-10065,TEC-AC-10003832,2,883.46,0.0,-135.57
CA-2024-103319,2024-07-27,2024-07-30,Standard Class,CG-10229,OFF-AR-10002867,6,1476.36,0.1,-207.16
CA-2024-103320,2024-03-01,2024-03-04,Standard Class,CG-10311,FUR-FU-10001487,2,261.85,0.1,65.83
CA-2021-103321,2021-06-29,2021-07-02,First Class,CG-10471,FUR-TA-10004575,6,673.24,0.15,9.2
CA-2022-103322,2022-11-07,2022-11-09,Standard Class,CG-10491,FUR-TA-10004575,7,2145.17,0.1,-160.9
CA-2021-103323,2021-05-01,2021-05-08,Standard Class,CG-10334,TEC-AC-10003832,2,191.62,0.0,-20.9
CA-2024-103324,2024-05-08,2024-05-10,Standard Class,CG-10069,OFF-LA-10000240,1,278.28,0.3,-14.69
CA-2024-103325,2024-01-13,2024-01-15,Standard Class,CG-10280,TEC-PH-10002075,1,263.1,0.0,99.24
CA-2021-103326,2021-08-17,2021-08-21,Standard Class,CG-10365,TEC-CO-10001798,7,355.56,0.0,-29.76
CA-2023-103327,2023-12-14,2023-12-19,Same Day,CG-10017,OFF-PA-10002365,7,1777.32,0.0,34.53
CA-2024-103328,2024-02-07,2024-02-09,First Class,CG-10182,OFF-LA-10000240,6,758.75,0.1,258.86
CA-2023-103329,2023-11-06,2023-11-10,Standard Class,CG-10103,FUR-CH-10004218,4,232.45,0.0,0.33
CA-2022-103330,2022-09-28,2022-10-04,Standard Class,CG-10036,OFF-LA-10000240,5,1215.75,0.1,-111.46
CA-2022-103331,2022-12-25,2022-12-29,Second Class,CG-10293,TEC-AC-10003832,4,629.01,0.1,54.9
CA-2024-103332,2024-08-04,2024-08-09,Standard Class,CG-10437,OFF-ST-10000760,4,1094.54,0.2,331.3
CA-2024-103333,2024-07-25,2024-08-01,First Class,CG-10329,FUR-BO-10001798,5,2156.84,0.0,650.46
CA-2024-103334,2024-06-06,2024-06-08,Standard Class,CG-10364,OFF-AP-10002311,5,299.46,0.1,51.85
CA-2023-103335,2023-01-27,2023-02-03,Second Class,CG-10250,OFF-LA-10000240,5,867.95,0.1,373.44
CA-2022-103336,2022-03-22,2022-03-23,Standard Class,CG-10070,TEC-CO-10001798,1,146.38,0.0,47.33
CA-2023-103337,2023-02-01,2023-02-08,Standard Class,CG-10040,FUR-CH-10000454,3,17.12,0.1,-3.45
CA-2024-103338,2024-12-10,2024-12-16,First Class,CG-10009,OFF-AP-10002311,6,1862.98,0.1,-403.39
CA-2022-103339,2022-09-10,2022-09-11,Standard Class,CG-10115,OFF-AP-10002311,1,228.38,0.0,-16.74
CA-2022-103340,2022-11-09,2022-11-10,Standard Class,CG-10150,OFF-AP-10002311,1,256.62,0.0,43.13
CA-2023-103341,2023-03-31,2023-04-05,Standard Class,CG-10042,OFF-PA-10002365,1,16.75,0.1,5.39
CA-2023-103342,2023-02-17,2023-02-19,Second Class,CG-10328,TEC-AC-10003832,4,1532.88,0.0,629.54
CA-2023-103343,2023-03-30,2023-04-02,Second Class,CG-10176,TEC-AC-10003027,4,253.62,0.0,-12.91
CA-2024-103344,2024-01-22,2024-01-25,First Class,CG-10298,FUR-TA-10004575,7,581.48,0.2,198.96
CA-2023-103345,2023-05-30,2023-06-01,Standard Class,CG-10384,FUR-CH-10004218,6,1386.18,0.15,-147.38
CA-2022-103346,2022-02-09,2022-02-12,Standard Class,CG-10438,OFF-AP-10002311,4,609.27,0.2,-146.77
CA-2024-103347,2024-05-14,2024-05-16,Standard Class,CG-10387,OFF-AR-10002867,2,454.06,0.3,-49.29
CA-2024-103348,2024-01-29,2024-02-04,Standard Class,CG-10203,TEC-AC-10003832,2,572.7,0.1,199.54
CA-2024-103349,2024-10-25,2024-11-01,Same Day,CG-10196,TEC-AC-10003832,7,1590.97,0.0,-114.69
CA-2021-103350,2021-09-13,2021-09-15,Second Class,CG-10011,TEC-PH-10004977,2,15.59,0.1,5.5
CA-2022-103351,2022-07-10,2022-07-11,Same Day,CG-10240,TEC-MA-10001148,1,168.31,0.1,26.85
CA-2023-103352,2023-12-30,2024-01-04,Second Class,CG-10357,FUR-CH-10004218,5,985.96,0.0,125.3
CA-2023-103353,2023-02-05,2023-02-10,Same Day,CG-10001,FUR-CH-10004218,5,516.79,0.0,125.05
CA-2023-103354,2023-02-07,2023-02-14,Standard Class,CG-10150,FUR-BO-10001798,5,1566.04,0.0,-181.25
CA-2023-103355,2023-03-28,2023-03-29,Same Day,CG-10318,FUR-TA-10004575,5,777.8,0.1,-74.4
CA-2022-103356,2022-04-29,2022-05-03,Second Class,CG-10270,FUR-CH-10000454,7,1870.36,0.0,493.25
CA-2024-103357,2024-10-31,2024-11-05,Standard Class,CG-10421,FUR-TA-10000577,5,1091.03,0.15,226.32
CA-2022-103358,2022-04-11,2022-04-16,First Class,CG-10289,TEC-PH-10004977,2,521.88,0.0,-86.48
CA-2024-103359,2024-05-04,2024-05-06,Second Class,CG-10356,OFF-LA-10000240,4,1079.32,0.15,-5.12
CA-2024-103360,2024-09-23,2024-09-30,Standard Class,CG-10424,OFF-LA-10000240,2,71.38,0.0,27.0
CA-2022-103361,2022-02-04,2022-02-08,Standard Class,CG-10345,OFF-AP-10002311,2,250.48,0.1,105.37
CA-2023-103362,2023-05-24,2023-05-31,Standard Class,CG-10480,FUR-BO-10001798,1,122.02,0.0,-2.31
CA-2021-103363,2021-04-12,2021-04-16,Standard Class,CG-10066,OFF-EN-10001990,7,1753.27,0.2,-68.24
CA-2021-103364,2021-06-10,2021-06-17,Standard Class,CG-10202,FUR-TA-10000577,7,2402.85,0.1,-352.38
CA-2023-103365,2023-07-19,2023-07-22,Standard Class,CG-10126,TEC-MA-10001148,1,133.44,0.1,58.03
CA-2024-103366,2024-08-29,2024-09-03,Standard Class,CG-10041,OFF-PA-10002365,4,960.42,0.2,134.67
CA-2021-103367,2021-01-17,2021-01-23,Standard Class,CG-10364,OFF-ST-10000760,3,408.88,0.1,-25.35
CA-2024-103368,2024-04-25,2024-04-26,Standard Class,CG-10276,TEC-CO-10001798,3,380.78,0.0,150.2
